product_id,snapshot_date,stock_on_hand,stockout
42,2024-04-08,22,0
42,2024-04-15,13,0
42,2024-04-22,5,0
42,2024-04-29,0,0
42,2024-05-06,46,0
42,2024-05-13,38,0
42,2024-05-20,28,0
42,2024-05-27,18,0
42,2024-06-03,9,0
42,2024-06-10,2,0
42,2024-06-17,40,0
42,2024-06-24,30,0
42,2024-07-01,24,0
42,2024-07-08,15,0
42,2024-07-15,9,0
42,2024-07-22,48,0
42,2024-07-29,44,0
42,2024-08-05,39,0
42,2024-08-12,29,0
42,2024-08-19,19,0
42,2024-08-26,10,0
42,2024-09-02,2,0
42,2024-09-09,48,0
42,2024-09-16,41,0
42,2024-09-23,32,0
42,2024-09-30,26,0
42,2024-10-07,20,0
42,2024-10-14,9,0
42,2024-10-21,2,0
42,2024-10-28,41,0
42,2024-11-04,32,0
42,2024-11-11,27,0
42,2024-11-18,19,0
42,2024-11-25,8,0
42,2024-12-02,0,1
42,2024-12-09,40,0
42,2024-12-16,33,0
42,2024-12-23,25,0
43,2024-01-01,3,0
43,2024-01-08,2,0
43,2024-01-15,2,0
43,2024-01-22,2,0
43,2024-01-29,2,0
43,2024-02-05,2,0
43,2024-02-12,1,0
43,2024-02-19,0,0
43,2024-02-26,6,0
43,2024-03-04,5,0
43,2024-03-11,4,0
43,2024-03-18,3,0
43,2024-03-25,2,0
43,2024-04-01,2,0
43,2024-04-08,2,0
43,2024-04-15,2,0
43,2024-04-22,1,0
43,2024-04-29,1,0
43,2024-05-06,6,0
43,2024-05-13,6,0
43,2024-05-20,6,0
43,2024-05-27,6,0
43,2024-06-03,6,0
43,2024-06-10,5,0
43,2024-06-17,4,0
43,2024-06-24,4,0
43,2024-07-01,4,0
43,2024-07-08,4,0
43,2024-07-15,3,0
43,2024-07-22,3,0
43,2024-07-29,2,0
43,2024-08-05,1,0
43,2024-08-12,1,0
43,2024-08-19,0,0
43,2024-08-26,5,0
43,2024-09-02,5,0
43,2024-09-09,5,0
43,2024-09-16,5,0
43,2024-09-23,5,0
43,2024-09-30,5,0
43,2024-10-07,5,0
43,2024-10-14,4,0
43,2024-10-21,3,0
43,2024-10-28,3,0
43,2024-11-04,3,0
43,2024-11-11,2,0
43,2024-11-18,2,0
43,2024-11-25,2,0
43,2024-12-02,2,0
43,2024-12-09,2,0
43,2024-12-16,2,0
43,2024-12-23,2,0
44,2024-01-01,55,0
44,2024-01-08,46,0
44,2024-01-15,31,0
44,2024-01-22,105,0
44,2024-01-29,91,0
44,2024-02-05,76,0
44,2024-02-12,61,0
44,2024-02-19,50,0
44,2024-02-26,29,0
44,2024-03-04,99,0
44,2024-03-11,79,0
44,2024-03-18,60,0
44,2024-03-25,53,0
44,2024-04-01,34,0
44,2024-04-08,107,0
44,2024-04-15,99,0
44,2024-04-22,85,0
44,2024-04-29,69,0
44,2024-05-06,47,0
44,2024-05-13,29,0
44,2024-05-20,108,0
44,2024-05-27,86,0
44,2024-06-03,71,0
44,2024-06-10,58,0
44,2024-06-17,45,0
44,2024-06-24,38,0
44,2024-07-01,24,0
44,2024-07-08,97,0
44,2024-07-15,84,0
44,2024-07-22,68,0
44,2024-07-29,57,0
44,2024-08-05,43,0
44,2024-08-12,27,0
44,2024-08-19,102,0
44,2024-08-26,95,0
44,2024-09-02,82,0
44,2024-09-09,60,0
44,2024-09-16,48,0
44,2024-09-23,33,0
44,2024-09-30,109,0
44,2024-10-07,87,0
44,2024-10-14,67,0
44,2024-10-21,49,0
44,2024-10-28,39,0
44,2024-11-04,23,0
44,2024-11-11,96,0
44,2024-11-18,85,0
44,2024-11-25,74,0
44,2024-12-02,52,0
44,2024-12-09,39,0
44,2024-12-16,17,0
44,2024-12-23,88,0
45,2024-01-01,39,0
45,2024-01-08,28,0
45,2024-01-15,23,0
45,2024-01-22,13,0
45,2024-01-29,0,1
45,2024-02-05,0,1
45,2024-02-12,50,0
45,2024-02-19,35,0
45,2024-02-26,26,0
45,2024-03-04,-19,0
45,2024-03-11,8,0
45,2024-03-18,0,1
45,2024-03-25,0,1
45,2024-04-01,50,0
45,2024-04-08,38,0
45,2024-04-15,29,0
45,2024-04-22,16,0
45,2024-04-29,5,0
45,2024-05-06,0,1
45,2024-05-13,0,1
45,2024-05-20,48,0
45,2024-05-27,42,0
45,2024-06-03,37,0
45,2024-06-10,34,0
45,2024-06-17,23,0
45,2024-06-24,13,0
45,2024-07-01,5,0
45,2024-07-08,1,0
45,2024-07-15,54,0
45,2024-07-22,44,0
45,2024-07-29,32,0
45,2024-08-05,23,0
45,2024-08-12,13,0
45,2024-08-19,5,0
45,2024-08-26,0,1
45,2024-09-02,54,0
45,2024-09-09,47,0
45,2024-09-16,39,0
45,2024-09-23,28,0
45,2024-09-30,22,0
45,2024-10-07,12,0
45,2024-10-14,2,0
45,2024-10-21,-1,1
45,2024-10-28,50,0
45,2024-11-04,44,0
45,2024-11-11,38,0
45,2024-11-18,28,0
45,2024-11-25,23,0
45,2024-12-02,20,0
45,2024-12-09,9,0
45,2024-12-16,0,1
45,2024-12-23,52,0
46,2024-01-01,17,0
46,2024-01-08,12,0
46,2024-01-15,10,0
46,2024-01-22,8,0
46,2024-01-29,4,0
46,2024-02-05,0,0
46,2024-02-12,0,1
46,2024-02-19,23,0
46,2024-02-26,21,0
46,2024-03-04,17,0
46,2024-03-11,13,0
46,2024-03-18,8,0
46,2024-03-25,4,0
46,2024-04-01,0,0
46,2024-04-08,0,1
46,2024-04-15,19,0
46,2024-04-22,17,0
46,2024-04-29,13,0
46,2024-05-06,11,0
46,2024-05-13,7,0
46,2024-05-20,5,0
46,2024-05-27,1,0
46,2024-06-03,0,1
46,2024-06-10,18,0
46,2024-06-17,15,0
46,2024-06-24,11,0
46,2024-07-01,8,0
46,2024-07-08,5,0
46,2024-07-15,1,0
46,2024-07-22,0,1
46,2024-07-29,22,0
46,2024-08-05,18,0
46,2024-08-12,15,0
46,2024-08-19,12,0
46,2024-08-26,9,0
46,2024-09-02,6,0
46,2024-09-09,2,0
46,2024-09-16,0,1
46,2024-09-23,23,0
46,2024-09-30,18,0
46,2024-10-07,13,0
46,2024-10-14,12,0
46,2024-10-21,7,0
46,2024-10-28,2,0
46,2024-11-04,0,1
46,2024-11-11,0,1
46,2024-11-18,19,0
46,2024-11-25,16,0
46,2024-12-02,12,0
46,2024-12-09,6,0
46,2024-12-16,2,0
46,2024-12-23,0,0
47,2024-01-01,86,0
47,2024-01-08,70,0
47,2024-01-15,47,0
47,2024-01-22,158,0
47,2024-01-29,140,0
47,2024-02-05,128,0
47,2024-02-12,108,0
47,2024-02-19,86,0
47,2024-02-26,82,0
47,2024-03-04,60,0
47,2024-03-11,40,0
47,2024-03-18,150,0
47,2024-03-25,117,0
47,2024-04-01,90,0
47,2024-04-08,76,0
47,2024-04-15,50,0
47,2024-04-22,148,0
47,2024-04-29,127,0
47,2024-05-06,104,0
47,2024-05-13,81,0
47,2024-05-20,74,0
47,2024-05-27,55,0
47,2024-06-03,36,0
47,2024-06-10,132,0
47,2024-06-17,109,0
47,2024-06-24,90,0
47,2024-07-01,70,0
47,2024-07-08,43,0
47,2024-07-15,150,0
47,2024-07-22,134,0
47,2024-07-29,115,0
47,2024-08-05,89,0
47,2024-08-12,65,0
47,2024-08-19,44,0
47,2024-08-26,148,0
47,2024-09-02,131,0
47,2024-09-09,112,0
47,2024-09-16,96,0
47,2024-09-23,77,0
47,2024-09-30,48,0
47,2024-10-07,160,0
47,2024-10-14,144,0
47,2024-10-21,131,0
47,2024-10-28,120,0
47,2024-11-04,101,0
47,2024-11-11,84,0
47,2024-11-18,52,0
47,2024-11-25,33,0
47,2024-12-02,130,0
47,2024-12-09,103,0
47,2024-12-16,84,0
47,2024-12-23,50,0
48,2024-01-01,3,0
48,2024-01-08,2,0
48,2024-01-15,1,0
48,2024-01-22,6,0
48,2024-01-29,5,0
48,2024-02-05,4,0
48,2024-02-12,4,0
48,2024-02-19,3,0
48,2024-02-26,2,0
48,2024-03-04,1,0
48,2024-03-11,7,0
48,2024-03-18,6,0
48,2024-03-25,5,0
48,2024-04-01,5,0
48,2024-04-08,4,0
48,2024-04-15,3,0
48,2024-04-22,2,0
48,2024-04-29,1,0
48,2024-05-06,6,0
48,2024-05-13,5,0
48,2024-05-20,4,0
48,2024-05-27,3,0
48,2024-06-03,3,0
48,2024-06-10,3,0
48,2024-06-17,3,0
48,2024-06-24,2,0
48,2024-07-01,2,0
48,2024-07-08,2,0
48,2024-07-15,2,0
48,2024-07-22,2,0
48,2024-07-29,1,0
48,2024-08-05,7,0
48,2024-08-12,7,0
48,2024-08-19,6,0
48,2024-08-26,5,0
48,2024-09-02,5,0
48,2024-09-09,4,0
48,2024-09-16,4,0
48,2024-09-23,3,0
48,2024-09-30,2,0
48,2024-10-07,1,0
48,2024-10-14,7,0
48,2024-10-21,6,0
48,2024-10-28,6,0
48,2024-11-04,6,0
48,2024-11-11,5,0
48,2024-11-18,5,0
48,2024-11-25,5,0
48,2024-12-02,5,0
48,2024-12-09,4,0
48,2024-12-16,4,0
48,2024-12-23,3,0
49,2024-01-01,8,0
49,2024-01-08,6,0
49,2024-01-15,4,0
49,2024-01-22,14,0
49,2024-01-29,13,0
49,2024-02-05,11,0
49,2024-02-12,10,0
49,2024-02-19,9,0
49,2024-02-26,8,0
49,2024-03-04,6,0
49,2024-03-11,5,0
49,2024-03-18,3,0
49,2024-03-25,14,0
49,2024-04-01,12,0
49,2024-04-08,10,0
49,2024-04-15,9,0
49,2024-04-22,8,0
49,2024-04-29,6,0
49,2024-05-06,5,0
49,2024-05-13,3,0
49,2024-05-20,13,0
49,2024-05-27,12,0
49,2024-06-03,10,0
49,2024-06-10,8,0
49,2024-06-17,7,0
49,2024-06-24,6,0
49,2024-07-01,4,0
49,2024-07-08,3,0
49,2024-07-15,15,0
49,2024-07-22,13,0
49,2024-07-29,12,0
49,2024-08-05,10,0
49,2024-08-12,8,0
49,2024-08-19,6,0
49,2024-08-26,4,0
49,2024-09-02,1,0
49,2024-09-09,11,0
49,2024-09-16,9,0
49,2024-09-23,7,0
49,2024-09-30,4,0
49,2024-10-07,1,0
49,2024-10-14,0,0
49,2024-10-21,11,0
49,2024-10-28,10,0
49,2024-11-04,8,0
49,2024-11-11,6,0
49,2024-11-18,5,0
49,2024-11-25,3,0
49,2024-12-02,2,0
49,2024-12-09,12,0
49,2024-12-16,10,0
49,2024-12-23,8,0
50,2024-01-01,92,0
50,2024-01-08,57,0
50,2024-01-15,34,0
50,2024-01-22,15,0
50,2024-01-29,127,0
50,2024-02-05,95,0
50,2024-02-12,67,0
50,2024-02-19,45,0
50,2024-02-26,21,0
50,2024-03-04,7,0
50,2024-03-11,0,1
50,2024-03-18,113,0
50,2024-03-25,99,0
50,2024-04-01,69,0
50,2024-04-08,43,0
50,2024-04-15,27,0
50,2024-04-22,12,0
50,2024-04-29,0,1
50,2024-05-06,123,0
50,2024-05-13,86,0
50,2024-05-20,56,0
50,2024-05-27,29,0
50,2024-06-03,2,0
50,2024-06-10,0,1
50,2024-06-17,114,0
50,2024-06-24,87,0
50,2024-07-01,71,0
50,2024-07-08,25,0
50,2024-07-15,9,0
50,2024-07-22,0,1
50,2024-07-29,132,0
50,2024-08-05,105,0
50,2024-08-12,80,0
50,2024-08-19,51,0
50,2024-08-26,40,0
50,2024-09-02,8,0
50,2024-09-09,134,0
50,2024-09-16,112,0
50,2024-09-23,82,0
50,2024-09-30,57,0
50,2024-10-07,31,0
50,2024-10-14,2,0
50,2024-10-21,119,0
50,2024-10-28,98,0
50,2024-11-04,76,0
50,2024-11-11,51,0
50,2024-11-18,34,0
50,2024-11-25,3,0
50,2024-12-02,121,0
50,2024-12-09,97,0
50,2024-12-16,65,0
50,2024-12-23,42,0
51,2024-01-01,122,0
51,2024-01-08,97,0
51,2024-01-15,64,0
51,2024-01-22,32,0
51,2024-01-29,8,0
51,2024-02-05,160,0
51,2024-02-12,136,0
51,2024-02-19,113,0
51,2024-02-26,99,0
51,2024-03-04,72,0
51,2024-03-11,58,0
51,2024-03-18,33,0
51,2024-03-25,9,0
51,2024-04-01,150,0
51,2024-04-08,130,0
51,2024-04-15,107,0
51,2024-04-22,81,0
51,2024-04-29,57,0
51,2024-05-06,15,0
51,2024-05-13,0,1
51,2024-05-20,154,0
51,2024-05-27,122,0
51,2024-06-03,85,0
51,2024-06-10,59,0
51,2024-06-17,47,0
51,2024-06-24,19,0
51,2024-07-01,157,0
51,2024-07-08,125,0
51,2024-07-15,93,0
51,2024-07-22,73,0
51,2024-07-29,54,0
51,2024-08-05,24,0
51,2024-08-12,187,0
51,2024-08-19,150,0
51,2024-08-26,128,0
51,2024-09-02,99,0
51,2024-09-09,86,0
51,2024-09-16,60,0
51,2024-09-23,41,0
51,2024-09-30,32,0
51,2024-10-07,178,0
51,2024-10-14,-135,0
51,2024-10-21,94,0
51,2024-10-28,58,0
51,2024-11-04,32,0
51,2024-11-11,0,1
51,2024-11-18,0,1
51,2024-11-25,149,0
51,2024-12-02,130,0
51,2024-12-09,105,0
51,2024-12-16,60,0
51,2024-12-23,31,0
52,2024-01-01,14,0
52,2024-01-08,13,0
52,2024-01-15,11,0
52,2024-01-22,8,0
52,2024-01-29,6,0
52,2024-02-05,3,0
52,2024-02-12,1,0
52,2024-02-19,0,0
52,2024-02-26,16,0
52,2024-03-04,13,0
52,2024-03-11,10,0
52,2024-03-18,9,0
52,2024-03-25,7,0
52,2024-04-01,2,0
52,2024-04-08,1,0
52,2024-04-15,0,1
52,2024-04-22,0,1
52,2024-04-29,0,1
52,2024-05-06,16,0
52,2024-05-13,13,0
52,2024-05-20,12,0
52,2024-05-27,9,0
52,2024-06-03,7,0
52,2024-06-10,5,0
52,2024-06-17,2,0
52,2024-06-24,0,0
52,2024-07-01,0,1
52,2024-07-08,16,0
52,2024-07-15,13,0
52,2024-07-22,10,0
52,2024-07-29,8,0
52,2024-08-05,6,0
52,2024-08-12,4,0
52,2024-08-19,0,0
52,2024-08-26,0,1
52,2024-09-02,0,1
52,2024-09-09,15,0
52,2024-09-16,12,0
52,2024-09-23,9,0
52,2024-09-30,7,0
52,2024-10-07,5,0
52,2024-10-14,3,0
52,2024-10-21,1,0
52,2024-10-28,0,1
52,2024-11-04,0,1
52,2024-11-11,0,1
52,2024-11-18,14,0
52,2024-11-25,11,0
52,2024-12-02,9,0
52,2024-12-09,8,0
52,2024-12-16,6,0
52,2024-12-23,4,0
53,2024-01-01,41,0
53,2024-01-08,31,0
53,2024-01-15,23,0
53,2024-01-22,15,0
53,2024-01-29,5,0
53,2024-02-05,0,1
53,2024-02-12,50,0
53,2024-02-19,40,0
53,2024-02-26,30,0
53,2024-03-04,24,0
53,2024-03-11,7,0
53,2024-03-18,1,0
53,2024-03-25,0,1
53,2024-04-01,57,0
53,2024-04-08,48,0
53,2024-04-15,41,0
53,2024-04-22,23,0
53,2024-04-29,12,0
53,2024-05-06,1,0
53,2024-05-13,0,1
53,2024-05-20,58,0
53,2024-05-27,47,0
53,2024-06-03,36,0
53,2024-06-10,27,0
53,2024-06-17,13,0
53,2024-06-24,3,0
53,2024-07-01,0,1
53,2024-07-08,0,1
53,2024-07-15,55,0
53,2024-07-22,47,0
53,2024-07-29,39,0
53,2024-08-05,30,0
53,2024-08-12,15,0
53,2024-08-19,6,0
53,2024-08-26,0,1
53,2024-09-02,0,1
53,2024-09-09,54,0
53,2024-09-16,45,0
53,2024-09-23,32,0
53,2024-09-30,25,0
53,2024-10-07,12,0
53,2024-10-14,1,0
53,2024-10-21,0,1
53,2024-10-28,56,0
53,2024-11-04,40,0
53,2024-11-11,29,0
53,2024-11-18,21,0
53,2024-11-25,14,0
53,2024-12-02,2,0
53,2024-12-09,0,1
53,2024-12-16,53,0
53,2024-12-23,47,0
54,2024-01-01,143,0
54,2024-01-08,99,0
54,2024-01-15,63,0
54,2024-01-22,223,0
54,2024-01-29,200,0
54,2024-02-05,177,0
54,2024-02-12,135,0
54,2024-02-19,92,0
54,2024-02-26,70,0
54,2024-03-04,50,0
54,2024-03-11,217,0
54,2024-03-18,192,0
54,2024-03-25,168,0
54,2024-04-01,148,0
54,2024-04-08,120,0
54,2024-04-15,99,0
54,2024-04-22,77,0
54,2024-04-29,42,0
54,2024-05-06,208,0
54,2024-05-13,171,0
54,2024-05-20,155,0
54,2024-05-27,122,0
54,2024-06-03,69,0
54,2024-06-10,40,0
54,2024-06-17,197,0
54,2024-06-24,156,0
54,2024-07-01,115,0
54,2024-07-08,81,0
54,2024-07-15,241,0
54,2024-07-22,202,0
54,2024-07-29,163,0
54,2024-08-05,142,0
54,2024-08-12,126,0
54,2024-08-19,109,0
54,2024-08-26,79,0
54,2024-09-02,41,0
54,2024-09-09,19,0
54,2024-09-16,175,0
54,2024-09-23,147,0
54,2024-09-30,119,0
54,2024-10-07,95,0
54,2024-10-14,81,0
54,2024-10-21,46,0
54,2024-10-28,195,0
54,2024-11-04,163,0
54,2024-11-11,149,0
54,2024-11-18,109,0
54,2024-11-25,93,0
54,2024-12-02,72,0
54,2024-12-09,240,0
54,2024-12-16,206,0
54,2024-12-23,183,0
55,2024-01-01,4,0
55,2024-01-08,3,0
55,2024-01-15,2,0
55,2024-01-22,1,0
55,2024-01-29,6,0
55,2024-02-05,5,0
55,2024-02-12,5,0
55,2024-02-19,4,0
55,2024-02-26,3,0
55,2024-03-04,2,0
55,2024-03-11,1,0
55,2024-03-18,7,0
55,2024-03-25,7,0
55,2024-04-01,7,0
55,2024-04-08,6,0
55,2024-04-15,6,0
55,2024-04-22,5,0
55,2024-04-29,4,0
55,2024-05-06,4,0
55,2024-05-13,3,0
55,2024-05-20,3,0
55,2024-05-27,2,0
55,2024-06-03,2,0
55,2024-06-10,2,0
55,2024-06-17,1,0
55,2024-06-24,7,0
55,2024-07-01,7,0
55,2024-07-08,7,0
55,2024-07-15,7,0
55,2024-07-22,6,0
55,2024-07-29,6,0
55,2024-08-05,5,0
55,2024-08-12,4,0
55,2024-08-19,3,0
55,2024-08-26,3,0
55,2024-09-02,3,0
55,2024-09-09,2,0
55,2024-09-16,2,0
55,2024-09-23,2,0
55,2024-09-30,2,0
55,2024-10-07,2,0
55,2024-10-14,2,0
55,2024-10-21,1,0
55,2024-10-28,7,0
55,2024-11-04,7,0
55,2024-11-11,7,0
55,2024-11-18,6,0
55,2024-11-25,5,0
55,2024-12-02,5,0
55,2024-12-09,5,0
55,2024-12-16,-5,0
55,2024-12-23,4,0
56,2024-01-01,32,0
56,2024-01-08,20,0
56,2024-01-15,13,0
56,2024-01-22,55,0
56,2024-01-29,50,0
56,2024-02-05,43,0
56,2024-02-12,35,0
56,2024-02-19,27,0
56,2024-02-26,15,0
56,2024-03-04,6,0
56,2024-03-11,0,1
56,2024-03-18,42,0
56,2024-03-25,34,0
56,2024-04-01,29,0
56,2024-04-08,21,0
56,2024-04-15,12,0
56,2024-04-22,53,0
56,2024-04-29,47,0
56,2024-05-06,45,0
56,2024-05-13,35,0
56,2024-05-20,27,0
56,2024-05-27,18,0
56,2024-06-03,62,0
56,2024-06-10,51,0
56,2024-06-17,45,0
56,2024-06-24,38,0
56,2024-07-01,33,0
56,2024-07-08,30,0
56,2024-07-15,20,0
56,2024-07-22,9,0
56,2024-07-29,50,0
56,2024-08-05,44,0
56,2024-08-12,37,0
56,2024-08-19,30,0
56,2024-08-26,25,0
56,2024-09-02,18,0
56,2024-09-09,58,0
56,2024-09-16,48,0
56,2024-09-23,40,0
56,2024-09-30,36,0
56,2024-10-07,28,0
56,2024-10-14,21,0
56,2024-10-21,10,0
56,2024-10-28,47,0
56,2024-11-04,36,0
56,2024-11-11,30,0
56,2024-11-18,18,0
56,2024-11-25,58,0
56,2024-12-02,47,0
56,2024-12-09,41,0
56,2024-12-16,34,0
56,2024-12-23,26,0
57,2024-01-01,114,0
57,2024-01-08,75,0
57,2024-01-15,49,0
57,2024-01-22,184,0
57,2024-01-29,149,0
57,2024-02-05,122,0
57,2024-02-12,88,0
57,2024-02-19,64,0
57,2024-02-26,189,0
57,2024-03-04,184,0
57,2024-03-11,150,0
57,2024-03-18,137,0
57,2024-03-25,110,0
57,2024-04-01,82,0
57,2024-04-08,40,0
57,2024-04-15,18,0
57,2024-04-22,152,0
57,2024-04-29,134,0
57,2024-05-06,94,0
57,2024-05-13,70,0
57,2024-05-20,215,0
57,2024-05-27,189,0
57,2024-06-03,149,0
57,2024-06-10,111,0
57,2024-06-17,79,0
57,2024-06-24,61,0
57,2024-07-01,39,0
57,2024-07-08,19,0
57,2024-07-15,184,0
57,2024-07-22,145,0
57,2024-07-29,119,0
57,2024-08-05,93,0
57,2024-08-12,51,0
57,2024-08-19,27,0
57,2024-08-26,180,0
57,2024-09-02,153,0
57,2024-09-09,134,0
57,2024-09-16,103,0
57,2024-09-23,78,0
57,2024-09-30,54,0
57,2024-10-07,31,0
57,2024-10-14,177,0
57,2024-10-21,148,0
57,2024-10-28,-125,0
57,2024-11-04,99,0
57,2024-11-11,71,0
57,2024-11-18,218,0
57,2024-11-25,189,0
57,2024-12-02,166,0
57,2024-12-09,129,0
57,2024-12-16,100,0
57,2024-12-23,76,0
58,2024-01-01,39,0
58,2024-01-08,30,0
58,2024-01-15,26,0
58,2024-01-22,15,0
58,2024-01-29,9,0
58,2024-02-05,0,1
58,2024-02-12,0,1
58,2024-02-19,48,0
58,2024-02-26,40,0
58,2024-03-04,30,0
58,2024-03-11,17,0
58,2024-03-18,8,0
58,2024-03-25,0,0
58,2024-04-01,0,1
58,2024-04-08,49,0
58,2024-04-15,41,0
58,2024-04-22,37,0
58,2024-04-29,29,0
58,2024-05-06,17,0
58,2024-05-13,10,0
58,2024-05-20,1,0
58,2024-05-27,0,1
58,2024-06-03,56,0
58,2024-06-10,49,0
58,2024-06-17,37,0
58,2024-06-24,35,0
58,2024-07-01,25,0
58,2024-07-08,19,0
58,2024-07-15,8,0
58,2024-07-22,0,1
58,2024-07-29,0,1
58,2024-08-05,0,1
58,2024-08-12,0,1
58,2024-08-19,55,0
58,2024-08-26,40,0
58,2024-09-02,33,0
58,2024-09-09,19,0
58,2024-09-16,12,0
58,2024-09-23,1,0
58,2024-09-30,0,1
58,2024-10-07,49,0
58,2024-10-14,40,0
58,2024-10-21,31,0
58,2024-10-28,20,0
58,2024-11-04,12,0
58,2024-11-11,7,0
58,2024-11-18,0,1
58,2024-11-25,0,1
58,2024-12-02,0,1
58,2024-12-09,48,0
58,2024-12-16,40,0
58,2024-12-23,27,0
59,2024-01-01,11,0
59,2024-01-08,9,0
59,2024-01-15,5,0
59,2024-01-22,4,0
59,2024-01-29,2,0
59,2024-02-05,18,0
59,2024-02-12,15,0
59,2024-02-19,11,0
59,2024-02-26,8,0
59,2024-03-04,5,0
59,2024-03-11,3,0
59,2024-03-18,2,0
59,2024-03-25,1,0
59,2024-04-01,15,0
59,2024-04-08,14,0
59,2024-04-15,12,0
59,2024-04-22,8,0
59,2024-04-29,5,0
59,2024-05-06,2,0
59,2024-05-13,0,1
59,2024-05-20,14,0
59,2024-05-27,11,0
59,2024-06-03,8,0
59,2024-06-10,6,0
59,2024-06-17,3,0
59,2024-06-24,1,0
59,2024-07-01,17,0
59,2024-07-08,14,0
59,2024-07-15,11,0
59,2024-07-22,7,0
59,2024-07-29,3,0
59,2024-08-05,0,0
59,2024-08-12,0,1
59,2024-08-19,0,1
59,2024-08-26,0,1
59,2024-09-02,16,0
59,2024-09-09,13,0
59,2024-09-16,11,0
59,2024-09-23,8,0
59,2024-09-30,7,0
59,2024-10-07,5,0
59,2024-10-14,2,0
59,2024-10-21,0,1
59,2024-10-28,0,1
59,2024-11-04,16,0
59,2024-11-11,15,0
59,2024-11-18,13,0
59,2024-11-25,10,0
59,2024-12-02,8,0
59,2024-12-09,6,0
59,2024-12-16,4,0
59,2024-12-23,2,0
60,2024-01-01,24,0
60,2024-01-08,19,0
60,2024-01-15,11,0
60,2024-01-22,45,0
60,2024-01-29,40,0
60,2024-02-05,36,0
60,2024-02-12,30,0
60,2024-02-19,24,0
60,2024-02-26,16,0
60,2024-03-04,7,0
60,2024-03-11,39,0
60,2024-03-18,33,0
60,2024-03-25,27,0
60,2024-04-01,23,0
60,2024-04-08,-17,0
60,2024-04-15,11,0
60,2024-04-22,43,0
60,2024-04-29,38,0
60,2024-05-06,34,0
60,2024-05-13,27,0
60,2024-05-20,18,0
60,2024-05-27,12,0
60,2024-06-03,42,0
60,2024-06-10,36,0
60,2024-06-17,28,0
60,2024-06-24,20,0
60,2024-07-01,15,0
60,2024-07-08,9,0
60,2024-07-15,38,0
60,2024-07-22,35,0
60,2024-07-29,27,0
60,2024-08-05,18,0
60,2024-08-12,10,0
60,2024-08-19,43,0
60,2024-08-26,41,0
60,2024-09-02,34,0
60,2024-09-09,30,0
60,2024-09-16,24,0
60,2024-09-23,16,0
60,2024-09-30,12,0
60,2024-10-07,43,0
60,2024-10-14,37,0
60,2024-10-21,34,0
60,2024-10-28,30,0
60,2024-11-04,24,0
60,2024-11-11,19,0
60,2024-11-18,12,0
60,2024-11-25,38,0
60,2024-12-02,32,0
60,2024-12-09,28,0
60,2024-12-16,20,0
60,2024-12-23,17,0
61,2024-01-01,22,0
61,2024-01-08,18,0
61,2024-01-15,14,0
61,2024-01-22,10,0
61,2024-01-29,36,0
61,2024-02-05,31,0
61,2024-02-12,25,0
61,2024-02-19,20,0
61,2024-02-26,16,0
61,2024-03-04,10,0
61,2024-03-11,37,0
61,2024-03-18,-36,0
61,2024-03-25,29,0
61,2024-04-01,23,0
61,2024-04-08,20,0
61,2024-04-15,16,0
61,2024-04-22,13,0
61,2024-04-29,8,0
61,2024-05-06,31,0
61,2024-05-13,25,0
61,2024-05-20,19,0
61,2024-05-27,13,0
61,2024-06-03,9,0
61,2024-06-10,33,0
61,2024-06-17,27,0
61,2024-06-24,20,0
61,2024-07-01,16,0
61,2024-07-08,14,0
61,2024-07-15,8,0
61,2024-07-22,33,0
61,2024-07-29,29,0
61,2024-08-05,25,0
61,2024-08-12,17,0
61,2024-08-19,13,0
61,2024-08-26,10,0
61,2024-09-02,35,0
61,2024-09-09,29,0
61,2024-09-16,21,0
61,2024-09-23,16,0
61,2024-09-30,13,0
61,2024-10-07,6,0
61,2024-10-14,32,0
61,2024-10-21,29,0
61,2024-10-28,26,0
61,2024-11-04,20,0
61,2024-11-11,15,0
61,2024-11-18,10,0
61,2024-11-25,34,0
61,2024-12-02,31,0
61,2024-12-09,24,0
61,2024-12-16,20,0
61,2024-12-23,12,0
62,2024-01-01,69,0
62,2024-01-08,56,0
62,2024-01-15,49,0
62,2024-01-22,27,0
62,2024-01-29,120,0
62,2024-02-05,103,0
62,2024-02-12,81,0
62,2024-02-19,58,0
62,2024-02-26,34,0
62,2024-03-04,131,0
62,2024-03-11,106,0
62,2024-03-18,92,0
62,2024-03-25,87,0
62,2024-04-01,76,0
62,2024-04-08,57,0
62,2024-04-15,45,0
62,2024-04-22,28,0
62,2024-04-29,117,0
62,2024-05-06,100,0
62,2024-05-13,85,0
62,2024-05-20,74,0
62,2024-05-27,56,0
62,2024-06-03,50,0
62,2024-06-10,36,0
62,2024-06-17,132,0
62,2024-06-24,116,0
62,2024-07-01,100,0
62,2024-07-08,77,0
62,2024-07-15,51,0
62,2024-07-22,40,0
62,2024-07-29,120,0
62,2024-08-05,107,0
62,2024-08-12,89,0
62,2024-08-19,69,0
62,2024-08-26,38,0
62,2024-09-02,131,0
62,2024-09-09,123,0
62,2024-09-16,97,0
62,2024-09-23,84,0
62,2024-09-30,68,0
62,2024-10-07,57,0
62,2024-10-14,41,0
62,2024-10-21,136,0
62,2024-10-28,115,0
62,2024-11-04,97,0
62,2024-11-11,83,0
62,2024-11-18,60,0
62,2024-11-25,41,0
